ProductType,CircuitStatus,Billing_Start_Date,Currency,NRC,MRC,Bandwidth,city,state,country
GIS2.0,ACTIVE,2019-12-01,USD,0.0,360.0,0,San Jose,California,United States
GIS2.0,ACTIVE,2019-12-01,USD,0.0,6000.0,0,San Jose,California,United States
GIS2.0,ACTIVE,2019-12-01,USD,0.0,6000.0,0,San Jose,California,United States
Managed/Maintenance Service,ACTIVE,2019-12-03,USD,0.0,1500.0,0,Shanghai,Shanghai,China
Managed/Maintenance Service,ACTIVE,2019-12-04,CNY,214.28571428571428,292.85714285714283,0,Shanghai,Shanghai,China
Managed/Maintenance Service,ACTIVE,2019-12-05,CNY,214.28571428571428,292.85714285714283,0,Shanghai,Shanghai,China
VPN,ACTIVE,2019-12-06,USD,500.0,7850.0,150,Shanghai,Shanghai,China
VPN,ACTIVE,2019-12-06,USD,0.0,7895.0,500,SINGAPORE,Singapore,Singapore Equinix SG1 POP
Cloud Server,ACTIVE,2019-12-07,USD,0.0,297.0,0,Tokyo @Tokyo POP,Tokyo @Tokyo POP,Japan
Managed/Maintenance Service,ACTIVE,2019-12-10,USD,0.0,1500.0,0,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2019-12-12,USD,500.0,800.0,50,Xian,Shaanxi,China
IP Sec VPN,ACTIVE,2019-12-13,USD,0.0,1196.0,20,Hong Kong,Hong Kong,China
In-house wiring,ACTIVE,2019-12-13,USD,400.0,245.0,0,Hillsboro CLS,Oregon,United States
GIS2.0,ACTIVE,2019-12-15,USD,200.0,24300.0,0,Hong Kong,Hong Kong,China
Local Internet Access,ACTIVE,2019-12-18,CNY,0.0,500.0,100,Shanghai,Shanghai,China
In-house wiring,ACTIVE,2019-12-19,USD,300.0,150.0,0,Hong Kong,Hong Kong,China
In-house wiring,ACTIVE,2019-12-19,USD,300.0,150.0,0,Hong Kong,Hong Kong,China
In-house wiring,ACTIVE,2019-12-19,USD,300.0,100.0,0,Hong Kong,Hong Kong,China
In-house wiring,ACTIVE,2019-12-19,USD,300.0,150.0,0,Hong Kong,Hong Kong,China
In-house wiring,ACTIVE,2019-12-19,USD,300.0,150.0,0,Hong Kong,Hong Kong,China
Local Internet Access,ACTIVE,2019-12-20,CNY,0.0,357.14285714285717,100,Shanghai,Shanghai,China
VPN,ACTIVE,2019-12-20,USD,0.0,3300.0,20,Shanghai,Shanghai,China
Netcare,ACTIVE,2019-12-20,USD,0.0,75.0,0,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2019-12-22,USD,0.0,1650.0,100,Guangzhou,Guangdong,China
Local Internet Access,ACTIVE,2019-12-23,USD,0.0,690.0,50,Hefei,Anhui,China
VPN,ACTIVE,2019-12-23,USD,0.0,3300.0,20,Beijing,Beijing,China
Netcare,ACTIVE,2019-12-23,USD,0.0,75.0,0,Beijing,Beijing,China
CPE,ACTIVE,2019-12-23,USD,0.0,223.0,0,Tokyo,Tokyo,Japan
Local Internet Access,ACTIVE,2019-12-26,CNY,0.0,1289.4285714285713,50,Shanghai,Shanghai,China
Dark Fiber,ACTIVE,2019-12-27,USD,0.0,4900.0,0,San Jose,California,United States
CPE(EI),ACTIVE,2019-12-27,USD,0.0,184.0,0,Beijing,Beijing,China
Dark Fiber,ACTIVE,2019-12-27,USD,0.0,4900.0,0,San Jose,California,United States
Dark Fiber,ACTIVE,2019-12-27,USD,0.0,4900.0,0,San Jose,California,United States
Dark Fiber,ACTIVE,2019-12-27,USD,0.0,4900.0,0,San Jose,California,United States
Local Internet Access,ACTIVE,2019-12-28,USD,0.0,970.0,50,Shanghai,Shanghai,China
IEPL,ACTIVE,2020-01-01,USD,500.0,3380.0,20,Hong Kong,Ho Chi Minh,China
IPLC,ACTIVE,2020-01-01,USD,500.0,1190.0,2,Hong Kong,Shenzhen,China
IEPL,ACTIVE,2020-01-01,USD,500.0,4690.0,20,Hong Kong,Ho Chi Minh,China
Local Internet Access,ACTIVE,2020-01-02,USD,1000.0,1500.0,100,Beijing,Beijing,China
IEPL,ACTIVE,2020-01-03,USD,0.0,5830.0,100,Hong Kong,SINGAPORE,China
CPE(EI),ACTIVE,2020-01-09,USD,0.0,184.0,0,Shanghai,Shanghai,China
VPN,ACTIVE,2020-01-11,USD,500.0,9657.0,500,SINGAPORE,Singapore,SINGAPORE
Local Internet Access,ACTIVE,2020-01-16,USD,2000.0,2270.0,100,Shenzhen,Guangdong,China
CPE(EI),ACTIVE,2020-01-17,USD,0.0,220.0,0,Shenzhen,Guangdong,China
Local Internet Access,ACTIVE,2020-01-19,USD,2500.0,3960.0,100,Shanghai,Shanghai,China
IEPL,ACTIVE,2020-01-20,BRL,1000.0,2590.37,0,Barueri,Brazil,Barueri
GIS,ACTIVE,2020-01-23,USD,2537.0,905.0,20,Venice,Venice,Italy
Netcare,ACTIVE,2020-01-25,CNY,0.0,41.857142857142854,0,Zhengzhou,Henan,China
Local Internet Access,ACTIVE,2020-01-25,CNY,696.4285714285714,195.0,20,Zhengzhou,Henan,China
IDC,ACTIVE,2020-02-02,BRL,500.0,933.71,0,São Paulo,São Paulo,Brazil
In-house wiring,ACTIVE,2020-02-03,USD,0.0,250.0,0,Sterling,Virginia,United States
In-house wiring,ACTIVE,2020-02-03,USD,0.0,250.0,0,Sterling,Virginia,United States
IEPL,ACTIVE,2020-02-03,USD,2500.0,1700.0,10,SINGAPORE,Singapore,SINGAPORE
IEPL,ACTIVE,2020-02-03,USD,4200.0,9090.0,70,Shanghai,Beijing,China
Call Center Solution(GPBX),ACTIVE,2020-02-04,USD,0.0,,0,nan,nan,
VPN,ACTIVE,2020-02-05,USD,0.0,2675.0,10,Shenyang,Liaoning,China
Netcare,ACTIVE,2020-02-05,USD,0.0,45.0,0,Shenyang,Liaoning,China
Netcare,ACTIVE,2020-02-07,USD,0.0,65.0,0,Shanghai,Shanghai,China
GIS,ACTIVE,2020-02-07,USD,0.0,642.0,50,Panamá,Panamá,Panama
GIS2.0,ACTIVE,2020-02-10,USD,0.0,4000.0,0,Los Angeles,California,United States
GIS2.0,ACTIVE,2020-02-10,USD,0.0,4000.0,0,Los Angeles,California,United States
GIS2.0,ACTIVE,2020-02-10,USD,0.0,4250.0,0,Los Angeles,California,United States
IEPL,ACTIVE,2020-02-13,USD,1500.0,2380.0,100,Shanghai,Shanghai,China
CPE(EI),ACTIVE,2020-02-24,USD,0.0,180.0,0,Nuevo Leon,Nuevo Leon,Mexico
GIS,ACTIVE,2020-02-24,USD,0.0,1460.0,100,Nuevo Leon,Nuevo Leon,Mexico
GWL,ACTIVE,2020-02-28,USD,5000.0,28000.0,0,Shenzhen,Guangdong,China
Call Center Solution(GPBX),ACTIVE,2020-02-28,USD,0.0,300.0,0,,,
Dark Fiber,ACTIVE,2020-03-03,USD,1087.0,1087.0,0,Sterling,Virginia,United States
Call Center Solution(GPBX),ACTIVE,2020-03-03,USD,0.0,,0,nan,nan,
Dark Fiber,ACTIVE,2020-03-03,USD,1087.0,1087.0,0,Sterling,Virginia,United States
Dark Fiber,ACTIVE,2020-03-03,USD,1359.0,1359.0,0,Sterling,Virginia,United States
Dark Fiber,ACTIVE,2020-03-03,USD,1359.0,1359.0,0,Sterling,Virginia,United States
VPN,ACTIVE,2020-03-06,USD,0.0,1418.0,10,Lanarkshire,United Kingdom,London Equinix LD8 POP
Netcare,ACTIVE,2020-03-06,USD,0.0,85.0,0,Lanarkshire,Lanarkshire,United Kingdom
GWL,ACTIVE,2020-03-11,USD,0.0,9500.0,0,Hong Kong,Tokyo,China
GIS2.0,ACTIVE,2020-03-12,BRL,0.0,7500.0,0,Sao Paulo,Sao Paulo,Brazil
IEPL,ACTIVE,2020-03-12,BRL,4000.0,29160.0,0,Barueri,Brazil,Ribeirão Preto
Local Internet Access,ACTIVE,2020-03-13,USD,2000.0,1610.0,50,Beijing,Beijing,China
IEPL,ACTIVE,2020-03-15,USD,0.0,1770.0,50,Shenzhen,Guangdong,China
Managed/Maintenance Service,ACTIVE,2020-03-15,USD,0.0,2080.0,0,Hong Kong,Hong Kong,China
GWL,ACTIVE,2020-03-16,USD,0.0,9500.0,0,Hong Kong,Tokyo,China
Local Internet Access,ACTIVE,2020-03-17,USD,1000.0,680.0,20,Shanghai,Shanghai,China
Managed/Maintenance Service,ACTIVE,2020-03-18,USD,559.0,6279.0,0,Hong Kong,Hong Kong,China
IP Sec VPN,ACTIVE,2020-03-18,USD,0.0,1536.0,100,Hong Kong,Hong Kong,China
IEPL,ACTIVE,2020-03-18,USD,3000.0,2726.0,30,Jiangmen,Guangdong,China
CPE(EI),ACTIVE,2020-03-19,USD,0.0,130.0,0,Shanghai,Shanghai,China
VPN,ACTIVE,2020-03-19,USD,0.0,1010.0,4,Shanghai,Shanghai,China
IEPL,ACTIVE,2020-03-22,USD,1000.0,1880.0,10,Chongqing,Hong Kong,China
IEPL,ACTIVE,2020-03-23,USD,3000.0,10100.0,100,Shanghai,Tokyo,China
IEPL,ACTIVE,2020-03-23,CNY,0.0,6322.339999999999,30,Suzhou,Jiangsu,China
Call Center Solution(GPBX),ACTIVE,2020-03-30,USD,0.0,300.0,0,,,
GWL,ACTIVE,2020-03-30,USD,0.0,9500.0,0,SINGAPORE,Singapore,Tokyo
IEPL,ACTIVE,2020-04-01,USD,3000.0,7780.0,100,Shanghai,Osaka,China
GIS,ACTIVE,2020-04-02,USD,4000.0,12500.0,0,Los Angeles,California,United States
IEPL,ACTIVE,2020-04-03,USD,0.0,7600.0,400,Shanghai,Shanghai,China
IEPL,ACTIVE,2020-04-06,BRL,500.0,1004.95,0,Barueri,Brazil,Barueri
VPN,ACTIVE,2020-04-06,USD,500.0,1926.0,100,SINGAPORE,Singapore,Singapore Equinix SG1 POP
Local Internet Access,ACTIVE,2020-04-10,USD,0.0,8480.0,100,Shanghai,Shanghai,China
In-house wiring,ACTIVE,2020-04-17,USD,1000.0,330.0,0,SINGAPORE,Singapore,SINGAPORE
In-house wiring,ACTIVE,2020-04-17,USD,1000.0,330.0,0,SINGAPORE,Singapore,SINGAPORE
VPN,ACTIVE,2020-04-17,CNY,0.0,14398.57142857143,100,Dalian,Liaoning,China
Netcare,ACTIVE,2020-04-17,CNY,0.0,71.42857142857143,0,Dalian,Liaoning,China
Netcare,ACTIVE,2020-04-17,CNY,0.0,71.42857142857143,0,Dalian,Liaoning,China
VPN,ACTIVE,2020-04-17,CNY,0.0,14398.57142857143,100,Dalian,Liaoning,China
In-house wiring,ACTIVE,2020-04-17,USD,1000.0,330.0,0,SINGAPORE,Singapore,SINGAPORE
IEPL,ACTIVE,2020-04-17,BRL,250.0,1031.03,0,Sao Paulo,Brazil,Sao Paulo
IEPL,ACTIVE,2020-04-18,BRL,200.0,4500.0,0,Sao Paulo,Brazil,Sao Paulo
VPN,ACTIVE,2020-04-20,USD,0.0,2350.0,50,Yangzhou,Jiangsu,China
CPE(EI),ACTIVE,2020-04-20,USD,0.0,590.0,0,Shanghai,Shanghai,China
VPN,ACTIVE,2020-04-20,USD,0.0,1807.0,100,Beijing,Beijing,China
VPN,ACTIVE,2020-04-20,USD,0.0,2350.0,50,Suzhou,Jiangsu,China
VPN,ACTIVE,2020-04-20,USD,0.0,2655.0,100,Shanghai,Shanghai,China
Managed/Maintenance Service,ACTIVE,2020-04-20,USD,0.0,1798.0,0,Beijing,Beijing,China
IEPL,ACTIVE,2020-04-22,USD,650.0,1270.0,1000,Hong Kong,Hong Kong,China
IEPL,ACTIVE,2020-04-25,CNY,0.0,2142.8571428571427,10,Kunshan,Jiangsu,China
Local Internet Access,ACTIVE,2020-04-26,USD,1000.0,1700.0,100,Tianjin,Tianjin,China
Netcare,ACTIVE,2020-04-28,USD,0.0,85.0,0,Shanghai,Shanghai,China
IEPL,ACTIVE,2020-04-29,USD,0.0,3800.0,400,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2020-04-29,CNY,0.0,10857.142857142857,150,Beijing,Beijing,China
IEPL,ACTIVE,2020-04-29,BRL,500.0,1005.98,0,Barueri,Brazil,Barueri
Local Internet Access,ACTIVE,2020-04-30,USD,0.0,375.0,50,Guangzhou,Guangdong,China
GWL,ACTIVE,2020-05-01,USD,0.0,8800.0,0,SINGAPORE,Singapore,Tokyo
IEPL,ACTIVE,2020-05-01,USD,0.0,6800.0,0,Hong Kong Chai Wan Mega,I POP,China
IPLC,ACTIVE,2020-05-01,USD,3700.0,1340.0,0,Hong Kong,Hong Kong,China
IPLC,ACTIVE,2020-05-01,USD,2110.0,250.0,2,Hong Kong,Hong Kong,China
IPLC,ACTIVE,2020-05-01,USD,2110.0,250.0,2,Hong Kong,Hong Kong,China
IEPL,ACTIVE,2020-05-01,USD,0.0,9200.0,0,Hong Kong Chai Wan Mega,I POP,China
VPN,ACTIVE,2020-05-06,CNY,71.42857142857143,4775.697142857142,200,Beijing,Beijing,China
Netcare,ACTIVE,2020-05-06,USD,0.0,85.0,0,Beijing,Beijing,China
CPE(EI),ACTIVE,2020-05-07,USD,0.0,123.0,0,Atlanta,Georgia,United States
Netcare,ACTIVE,2020-05-07,USD,0.0,45.0,0,Guangzhou,Guangdong,China
VPN,ACTIVE,2020-05-07,USD,300.0,2675.0,10,Guangzhou,Guangdong,China
Local Internet Access,ACTIVE,2020-05-13,USD,0.0,1575.0,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2020-05-14,USD,0.0,3800.0,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2020-05-14,USD,0.0,985.0,50,Shanghai,Shanghai,China
IEPL,ACTIVE,2020-05-14,BRL,1200.0,3951.83,0,Santana de Parnaíba,Brazil,Barueri
Local Internet Access,ACTIVE,2020-05-14,USD,0.0,1310.0,50,Hefei,Anhui,China
VPN,ACTIVE,2020-05-15,USD,500.0,3311.0,100,SINGAPORE,Singapore,Singapore Global Switch TaiSeng POP
IEPL,ACTIVE,2020-05-18,USD,750.0,20600.0,1000,Tokyo,Japan,Frankfurt
VPN,ACTIVE,2020-05-18,USD,0.0,2350.0,50,Guangzhou,Guangdong,China
In-house wiring,ACTIVE,2020-05-19,USD,0.0,250.0,0,Sterling,Virginia,United States
VPN,ACTIVE,2020-05-20,CNY,71.42857142857143,4775.697142857142,200,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2020-05-22,USD,1500.0,1397.5,20,Shanghai,Shanghai,China
Netcare,ACTIVE,2020-05-22,USD,0.0,100.0,0,Shanghai,Shanghai,China
Netcare,ACTIVE,2020-05-26,USD,0.0,100.0,0,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2020-05-26,USD,1500.0,1397.5,20,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2020-05-28,USD,0.0,1000.0,50,Changsha,Hunan,China
Netcare,ACTIVE,2020-06-01,USD,0.0,85.0,0,Airdrie,Airdrie,Canada
IEPL,ACTIVE,2020-06-01,CNY,266.42857142857144,186.42857142857142,2,Guangzhou,Guangdong,China
IEPL,ACTIVE,2020-06-01,BRL,750.0,680.0,0,Santana de Parnaíba,Brazil,Santana de Parnaíba
IEPL,ACTIVE,2020-06-01,CNY,266.42857142857144,186.42857142857142,2,Guangzhou,Guangdong,China
GIS,ACTIVE,2020-06-01,USD,0.0,2627.0,100,Subic,Subic,Philippines
IEPL,ACTIVE,2020-06-01,CNY,0.0,186.42857142857142,2,Guangzhou,Guangdong,China
IDC,ACTIVE,2020-06-01,BRL,250.0,960.0,0,São Paulo,São Paulo,Brazil
CPE(EI),ACTIVE,2020-06-01,USD,0.0,270.0,0,Airdrie,Airdrie,Canada
In-house wiring,ACTIVE,2020-06-02,USD,0.0,250.0,0,Sterling,Virginia,United States
Local Internet Access,ACTIVE,2020-06-02,USD,0.0,750.0,50,Geermu,Qinghai,China
VPN,ACTIVE,2020-06-03,USD,0.0,2870.0,100,Hong Kong,Hong Kong,China
GIS2.0,ACTIVE,2020-06-04,USD,0.0,1500.0,0,Los Angeles,California,United States
VPN,ACTIVE,2020-06-05,CNY,0.0,2428.5714285714284,100,Beijing,Beijing,China
GIS2.0,ACTIVE,2020-06-08,USD,300.0,12250.0,0,Los Angeles,California,United States
In-house wiring,ACTIVE,2020-06-09,USD,0.0,250.0,0,Sterling,Virginia,United States
GIS2.0,ACTIVE,2020-06-10,USD,0.0,26100.0,0,Tokyo,Tokyo,Japan
IP Sec VPN,ACTIVE,2020-06-10,CNY,0.0,317.57142857142856,10,Beijing,Beijing,China
IP Sec VPN,ACTIVE,2020-06-10,CNY,0.0,464.2857142857143,10,Beijing,Beijing,China
VPN,ACTIVE,2020-06-12,CNY,0.0,7360.0,50,Tianjin,Tianjin,China
Managed/Maintenance Service,ACTIVE,2020-06-15,CNY,2857.1428571428573,2670.0,0,Beijing,Beijing,China
SD-WAN,ACTIVE,2020-06-17,USD,0.0,980.0,0,nan,nan,
IDC,ACTIVE,2020-06-19,BRL,600.0,700.0,0,São Paulo,São Paulo,Brazil
IEPL,ACTIVE,2020-06-19,BRL,500.0,1900.0,0,Barueri,Brazil,Barueri
SD-WAN,ACTIVE,2020-06-20,CNY,1645.7142857142858,1828.5714285714287,0,nan,nan,
IDC,ACTIVE,2020-06-22,USD,25000.0,215.0,0,Beijing,Beijing,China
Netcare,ACTIVE,2020-06-23,USD,0.0,85.0,0,Spokane,Washington,United States
CPE(EI),ACTIVE,2020-06-23,USD,0.0,250.0,0,Spokane,Washington,United States
Local Internet Access,ACTIVE,2020-06-23,USD,550.0,644.0,20,Hangzhou,Zhejiang,China
VPN,ACTIVE,2020-06-24,CNY,71.42857142857143,130.71428571428572,2,Wuhu,Anhui,China
GIS2.0,ACTIVE,2020-06-25,USD,0.0,1200.0,0,Frankfurt,Frankfurt,Germany
GIS,ACTIVE,2020-06-26,USD,500.0,235.0,500,Shizuoka,Shizuoka,Japan
GWL,ACTIVE,2020-06-29,USD,0.0,14800.0,0,Tokyo,Japan,SINGAPORE
VPN,ACTIVE,2020-06-29,CNY,428.57142857142856,130.71428571428572,2,Fuyang,Anhui,China
VPN,ACTIVE,2020-06-30,CNY,71.42857142857143,188.0142857142857,4,Chongqing,Chongqing,China
VPN,ACTIVE,2020-06-30,CNY,71.42857142857143,130.71428571428572,2,Xiamen,Fujian,China
VPN,ACTIVE,2020-07-01,CNY,857.1428571428571,130.71428571428572,2,Xian,Shaanxi,China
Netcare,ACTIVE,2020-07-01,USD,0.0,85.0,0,Suzhou,Jiangsu,China
IEPL,ACTIVE,2020-07-01,CNY,0.0,7890.0,40,Zhuhai,Guangdong,China
CPE,ACTIVE,2020-07-01,USD,0.0,150.0,0,Suzhou,Jiangsu,China
VPN,ACTIVE,2020-07-01,USD,3500.0,13833.0,200,Hangzhou,Zhejiang,China
VPN,ACTIVE,2020-07-01,USD,0.0,2316.0,20,Suzhou,Jiangsu,China
VPN,ACTIVE,2020-07-01,USD,1500.0,8385.0,500,SINGAPORE,Singapore,Singapore Equinix SG1 POP
IDC,ACTIVE,2020-07-01,BRL,0.0,1614.52,0,São Paulo,São Paulo,Brazil
VPN,ACTIVE,2020-07-02,CNY,71.42857142857143,261.9714285714286,6,Nanjing,Jiangsu,China
VPN,ACTIVE,2020-07-03,CNY,428.57142857142856,130.71428571428572,2,Yichang,Hubei,China
VPN,ACTIVE,2020-07-03,CNY,71.42857142857143,130.71428571428572,2,Leshan,Sichuan,China
Local Internet Access,ACTIVE,2020-07-07,USD,0.0,985.0,50,Beijing,Beijing,China
VPN,ACTIVE,2020-07-08,CNY,857.1428571428571,130.71428571428572,2,Fuzhou,Fujian,China
IEPL,ACTIVE,2020-07-08,CNY,0.0,5978.571428571428,200,Dalian,Liaoning,China
IEPL,ACTIVE,2020-07-08,CNY,0.0,5978.571428571428,200,Dalian,Liaoning,China
VPN,ACTIVE,2020-07-08,CNY,428.57142857142856,261.9714285714286,6,Taiyuan,Shanxi,China
VPN,ACTIVE,2020-07-09,CNY,71.42857142857143,130.71428571428572,2,Shenyang,Liaoning,China
IEPL,ACTIVE,2020-07-10,USD,3500.0,2759.0,100,Beijing,Beijing,China
VPN,ACTIVE,2020-07-10,USD,3500.0,2344.0,20,Hangzhou,Zhejiang,China
Local Internet Access,ACTIVE,2020-07-10,USD,3500.0,1380.0,50,Beijing,Beijing,China
IDC,ACTIVE,2020-07-10,USD,0.0,5892.0,0,Beijing,Beijing,China
IEPL,ACTIVE,2020-07-13,CNY,0.0,11300.0,150,Shanghai,Hong Kong,China
IEPL,ACTIVE,2020-07-13,CNY,0.0,27980.0,750,Shanghai,Hong Kong,China
VPN,ACTIVE,2020-07-13,CNY,71.42857142857143,130.71428571428572,2,Fuzhou,Fujian,China
IEPL,ACTIVE,2020-07-16,USD,680.0,5170.0,50,Shanghai,Beijing,China
GIS,ACTIVE,2020-07-16,USD,200.0,700.0,0,Ashburn,Virginia,United States
GIS,ACTIVE,2020-07-16,USD,200.0,700.0,0,Ashburn,Virginia,United States
VPN,ACTIVE,2020-07-16,USD,3500.0,13833.0,200,Shanghai,Shanghai,China
VPN,ACTIVE,2020-07-16,CNY,428.57142857142856,130.71428571428572,2,Guiyang,Guizhou,China
Local Internet Access,ACTIVE,2020-07-16,USD,0.0,684.0,20,Shiyan,Hubei,China
Netcare,ACTIVE,2020-07-16,CNY,0.0,47.92857142857143,0,Beijing,Beijing,China
In-house wiring,ACTIVE,2020-07-17,USD,0.0,200.0,0,Hong Kong,Hong Kong,China
Netcare,ACTIVE,2020-07-20,USD,0.0,107.0,0,Shiyan,Hubei,China
IP Sec VPN,ACTIVE,2020-07-21,USD,0.0,1095.0,13,Beijing,Beijing,China
VPN,ACTIVE,2020-07-22,CNY,0.0,379.57142857142856,10,Ningbo,Zhejiang,China
VPN,ACTIVE,2020-07-22,CNY,0.0,379.57142857142856,10,Suzhou,Jiangsu,China
VPN,ACTIVE,2020-07-23,CNY,71.42857142857143,130.71428571428572,2,Wulumuqi,Xinjiang,China
Local Internet Access,ACTIVE,2020-07-23,USD,550.0,1580.0,100,Hangzhou,Zhejiang,China
VPN,ACTIVE,2020-07-23,CNY,71.42857142857143,130.71428571428572,2,Suzhou,Jiangsu,China
VPN,ACTIVE,2020-07-24,CNY,71.42857142857143,261.9714285714286,6,Jinan,Shandong,China
CPE(EI),ACTIVE,2020-07-25,CNY,0.0,71.14285714285714,0,Guangzhou,Guangdong,China
CPE(EI),ACTIVE,2020-07-25,CNY,0.0,83.28571428571429,0,Guangzhou,Guangdong,China
Local Internet Access,ACTIVE,2020-07-25,CNY,0.0,368.7142857142857,50,Guangzhou,Guangdong,China
VPN,ACTIVE,2020-07-26,USD,0.0,2850.0,20,Shanghai,Shanghai ITMC,China
VPN,ACTIVE,2020-07-27,CNY,0.0,1998.5714285714287,40,Beijing,Beijing,China
CPE(EI),ACTIVE,2020-07-27,CNY,0.0,71.14285714285714,0,Nantong,Jiangsu,China
CPE(EI),ACTIVE,2020-07-27,CNY,0.0,71.14285714285714,0,Beijing,Beijing,China
CPE(EI),ACTIVE,2020-07-27,CNY,0.0,83.28571428571429,0,Chongqing,Chongqing,China
Local Internet Access,ACTIVE,2020-07-27,CNY,0.0,700.4285714285714,50,Beijing,Beijing,China
Local Internet Access,ACTIVE,2020-07-27,CNY,0.0,467.0,50,Chongqing,Chongqing,China
Local Internet Access,ACTIVE,2020-07-27,CNY,0.0,525.4285714285714,50,Nantong,Jiangsu,China
CPE(EI),ACTIVE,2020-07-27,CNY,0.0,71.14285714285714,0,Chongqing,Chongqing,China
CPE(EI),ACTIVE,2020-07-27,CNY,0.0,83.28571428571429,0,Beijing,Beijing,China
CPE(EI),ACTIVE,2020-07-27,CNY,0.0,83.28571428571429,0,Nantong,Jiangsu,China
IEPL,ACTIVE,2020-07-28,BRL,0.0,180.0,0,Porto Alegre,Brazil,Porto Alegre
IEPL,ACTIVE,2020-07-28,BRL,0.0,180.0,0,Sao Paulo,Brazil,Sao Paulo
Local Internet Access,ACTIVE,2020-07-28,CNY,333.14285714285717,2453.0,50,Suzhou,Jiangsu,China
Netcare,ACTIVE,2020-07-28,CNY,0.0,76.14285714285714,0,Suzhou,Jiangsu,China
VPN,ACTIVE,2020-07-29,CNY,0.0,294.14285714285717,4,Foshan,Guangdong,China
VPN,ACTIVE,2020-07-29,CNY,0.0,405.42857142857144,6,Shenzhen,Guangdong,China
Local Internet Access,ACTIVE,2020-07-29,USD,1500.0,520.0,20,Shenzhen,Guangdong,China
VPN,ACTIVE,2020-07-29,CNY,0.0,314.14285714285717,8,Wuxi,Jiangsu,China
VPN,ACTIVE,2020-07-30,CNY,71.42857142857143,130.71428571428572,2,Shijiazhuang,Hebei,China
CPE(EI),ACTIVE,2020-07-31,CNY,0.0,83.28571428571429,0,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2020-07-31,CNY,0.0,519.5714285714286,50,Nanchang,Jiangxi,China
CPE(EI),ACTIVE,2020-07-31,CNY,0.0,71.14285714285714,0,Zhuhai,Guangdong,China
Local Internet Access,ACTIVE,2020-07-31,CNY,0.0,504.2857142857143,50,Zhongshan,Guangdong,China
CPE(EI),ACTIVE,2020-07-31,CNY,0.0,71.14285714285714,0,Nanchang,Jiangxi,China
In-house wiring,ACTIVE,2020-07-31,USD,489.0,326.0,0,Los Angeles,California,United States
Local Internet Access,ACTIVE,2020-07-31,CNY,0.0,583.7142857142857,50,Zhuhai,Guangdong,China
CPE(EI),ACTIVE,2020-07-31,CNY,0.0,83.28571428571429,0,Zhuhai,Guangdong,China
In-house wiring,ACTIVE,2020-07-31,USD,489.0,326.0,0,Los Angeles,California,United States
In-house wiring,ACTIVE,2020-07-31,USD,489.0,326.0,0,Los Angeles,California,United States
VPN,ACTIVE,2020-07-31,CNY,1000.0,1585.0,20,Zhongshan,Guangdong,China
VPN,ACTIVE,2020-07-31,CNY,0.0,1998.5714285714287,40,Nanchang,Jiangxi,China
In-house wiring,ACTIVE,2020-07-31,USD,489.0,326.0,0,Los Angeles,California,United States
CPE(EI),ACTIVE,2020-07-31,CNY,0.0,83.28571428571429,0,Nanchang,Jiangxi,China
Cloud VAS,ACTIVE,2020-08-01,CNY,0.0,714.2857142857143,0,Chengdu,Sichuan,China
Cloud VAS,ACTIVE,2020-08-01,CNY,0.0,428.57142857142856,0,Nanchong,Sichuan,China
Cloud VAS,ACTIVE,2020-08-01,CNY,0.0,428.57142857142856,0,Chengdu,Sichuan,China
Cloud VAS,ACTIVE,2020-08-01,CNY,0.0,428.57142857142856,0,Quanzhou,Fujian,China
VPN,ACTIVE,2020-08-01,CNY,0.0,775.0,10,Hong Kong,Hong Kong,China
Cloud VAS,ACTIVE,2020-08-01,CNY,0.0,428.57142857142856,0,Yantai,Shandong,China
Cloud VAS,ACTIVE,2020-08-01,CNY,0.0,428.57142857142856,0,Jining,Shandong,China
Cloud VAS,ACTIVE,2020-08-01,CNY,0.0,1571.4285714285713,0,Beijing,Beijing,China
Cloud VAS,ACTIVE,2020-08-01,CNY,0.0,428.57142857142856,0,Weifang,Shandong,China
Cloud VAS,ACTIVE,2020-08-01,CNY,0.0,428.57142857142856,0,Jinan,Shandong,China
Cloud VAS,ACTIVE,2020-08-01,CNY,0.0,714.2857142857143,0,Jinan,Shandong,China
Cloud VAS,ACTIVE,2020-08-01,CNY,0.0,428.57142857142856,0,Qingdao CLS,,China
Cloud VAS,ACTIVE,2020-08-01,CNY,0.0,428.57142857142856,0,Zibo,Shandong,China
Cloud VAS,ACTIVE,2020-08-01,CNY,0.0,428.57142857142856,0,Leshan,Sichuan,China
Cloud VAS,ACTIVE,2020-08-01,CNY,0.0,428.57142857142856,0,Taian,Shandong,China
Cloud VAS,ACTIVE,2020-08-01,CNY,0.0,428.57142857142856,0,Luzhou,Sichuan,China
Cloud VAS,ACTIVE,2020-08-01,CNY,0.0,428.57142857142856,0,Linyi,Shandong,China
